full_name,a,e,g,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,h,diameter,extent,albedo,rot_per,gm,bv,ub,ir,spec_b,spec_t,neo,pha,moid
  8110 Heath (1995 DE2),2.629916104,0.077593893,,3.674241568,324.2389541,70.59806754,2.425850675,2.833981534,4.265019724,10909.0,0.0,2101.0,13.2,5.896,,0.292,3.171,,,,,,,N,N,1.43432
  8111 Hoepli (1995 GE),2.646617412,0.185657253,,13.77767759,174.7607611,225.8992123,2.155253694,3.13798113,4.305711732,23670.0,0.0,1706.0,13.4,5.596,,0.21,17.489,,,,,,,N,N,1.18327
  8112 Cesi (1995 JJ),2.985585608,0.06854019,,5.446559464,123.4500429,5.156274752,2.780953002,3.190218213,5.158845185,9568.0,0.0,1345.0,13.6,8.544,,0.096,,,,,,,,N,N,1.79638
  8113 Matsue (1996 HD1),2.278187386,0.195100865,,6.765511013,80.72531478,210.8158017,1.833711055,2.722663717,3.438684782,10989.0,0.0,1773.0,14.2,3.178,,0.482,,,,,,,,N,N,0.820578
  8114 Lafcadio (1996 HZ1),2.366514221,0.121265334,,6.929625387,102.7362636,211.1047623,2.079538083,2.653490359,3.640590909,11600.0,0.0,1036.0,14.7,2.433,,0.272,,,,,,,,N,N,1.0678
  8115 Sakabe (1996 HB2),2.267010295,0.149627593,,4.460758767,19.92108694,257.6318981,1.927803002,2.606217588,3.413409877,14046.0,0.0,2052.0,13.9,3.671,,0.434,,,,,,,,N,N,0.917047
  8116 Jeanperrin (1996 HA15),2.249219371,0.159283313,,5.433395631,48.96907419,320.7751389,1.890956258,2.607482484,3.373307447,11490.0,0.0,2250.0,13.8,4.773,,0.186,3.61692,,,,,,,N,N,0.8938
  8117 Yuanlongping (1996 SD1),3.031867448,0.115327307,,10.45230992,20.99897385,294.8469145,2.68221034,3.381524557,5.27926567,16363.0,0.0,1548.0,13.0,10.197,,0.141,,,,,,,,N,N,1.6898
  8118 (1996 WG3),2.631173832,0.136263087,,13.23963148,207.6406414,62.56365836,2.272641964,2.989705701,4.268079637,13508.0,0.0,1879.0,13.0,6.772,,0.292,,,,,,,,N,N,1.29131
  8119 (1997 TP25),2.958137575,0.172942688,,0.615124901,145.6401155,260.2947169,2.446549312,3.469725838,5.08786705,10153.0,0.0,1867.0,13.4,4.982,,0.341,,,,,,,,N,N,1.45564
  8120 Kobe (1997 VT),2.422614215,0.186518124,,2.58696121,115.5967697,231.2535131,1.970752756,2.874475673,3.770809512,13324.0,0.0,1280.0,14.5,3.087,,0.244,5.86,,,,,,,N,N,0.964074
  8121 Altdorfer (2572 P-L),2.237866757,0.100374752,,2.683389102,9.517984506,113.4826391,2.013241436,2.462492078,3.347800267,21413.0,0.0,1394.0,15.0,2.474,,0.347,4.022,,,,,,,N,N,1.03095
  8122 Holbein (4038 P-L),2.377882056,0.164868728,,1.536681813,302.2680199,178.9892783,1.985843665,2.769920446,3.666854407,21536.0,0.0,1604.0,14.4,3.54,,0.323,,,,,,,,N,N,1.00204
  8123 Canaletto (3138 T-1),2.287721823,0.129951956,,3.756090105,177.4271366,285.0704372,1.990427898,2.585015748,3.460294199,17573.0,0.0,1555.0,14.9,2.957,,0.243,,,,,,,,N,N,1.01133
  8124 Guardi (4370 T-1),2.134724117,0.06933432,,2.768092728,103.7873935,259.3835499,1.986714471,2.282733762,3.119039229,17280.0,0.0,1101.0,15.3,,,,,,,,,,,N,N,0.984931
  8125 Tyndareus (5493 T-2),5.186170722,0.046860449,,13.11609829,323.1241253,56.77103922,4.943144434,5.42919701,11.81077554,23558.0,0.0,1294.0,10.8,27.088,,0.126,,,,,,,,N,N,3.96236
  8126 Chanwainam (1966 BL),2.779688113,0.162804033,,6.980636045,300.127731,196.656189,2.327143678,3.232232548,4.634493817,19596.0,0.0,1616.0,13.1,13.749,,0.065,,,,,,,,N,N,1.34249
  8127 Beuf (1967 HA),2.550648469,0.046946965,,14.07523825,331.6476194,223.2733262,2.430903263,2.670393674,4.07365377,19008.0,0.0,1230.0,13.4,,,,,,,,,,,N,N,1.45016
  8128 Nicomachus (1967 JP),3.129011242,0.10792029,,4.123689353,326.9196917,260.6434848,2.791327442,3.466695041,5.535016087,23276.0,0.0,1652.0,12.6,15.661,,0.087,4.67,,,,,,,N,N,1.78558
  8129 Michaelbusch (1975 SK1),2.363783297,0.054443852,,2.489515162,2.085539386,159.7924284,2.235089829,2.492476764,3.63429094,15802.0,0.0,1643.0,14.2,4.11,,0.263,,,,,,,,N,N,1.24328
  8130 Seeberg (1976 DJ1),3.995571579,0.132265882,,5.964375506,113.5798719,92.40786183,3.467093779,4.524049378,7.986869256,23840.0,0.0,1786.0,11.8,23.617,,0.073,38.1,,,,,,,N,N,2.4708
  8131 Scanlon (1976 SC),2.565090919,0.203735964,,7.356865728,344.5227249,34.33299343,2.042489648,3.08769219,4.108301869,17958.0,0.0,2424.0,12.8,6.418,,0.357,,,,,,,,N,N,1.04792
  8132 Vitginzburg (1976 YA6),2.627249087,0.103604905,,14.17601504,73.44053957,159.1449062,2.355053195,2.899444979,4.258533588,15444.0,0.0,1863.0,12.1,,,,7.28,,,,,,,N,N,1.34733
  8133 Takanochoei (1977 DX3),3.15508995,0.1479376,,2.312929866,89.73363635,177.2265066,2.688333515,3.621846386,5.604357362,15322.0,0.0,2161.0,12.6,13.919,,0.1,18.773,,,,,,,N,N,1.67196
  8134 Minin (1978 SQ7),2.427265124,0.192204963,,4.308636774,200.4451703,158.7631256,1.96073272,2.893797528,3.781673463,14944.0,0.0,1384.0,14.1,3.962,,0.34,,,,,,,,N,N,0.957265
  8135 (1978 VP10),2.437795322,0.069328878,,3.900313907,80.60655628,249.1755575,2.268785708,2.606804937,3.80630917,14924.0,0.0,1633.0,14.2,4.929,,0.2,5.2,,,,,,,N,N,1.26003
  8136 Landis (1979 MH2),3.161112504,0.118295493,,3.832460142,201.0092749,124.4379609,2.78716714,3.535057867,5.620411726,14689.0,0.0,1038.0,13.9,8.572,,0.087,,,,,,,,N,N,1.77688
  8137 Kviz (1979 SJ),2.327765666,0.214920168,,5.469091779,359.9361523,339.7197347,1.827481877,2.828049455,3.551543101,14384.0,0.0,1274.0,14.7,,,,,,,,,,,N,N,0.819313
  8138 (1980 FF12),2.172466216,0.087551883,,2.877077818,350.4073788,252.1321136,1.982262708,2.362669724,3.202121078,23429.0,0.0,1985.0,14.2,3.301,,0.407,3.206,,,,,,,N,N,0.971551
  8139 Paulabell (1980 UM1),2.250749416,0.098627561,,4.841744553,269.3171873,174.5745694,2.02876349,2.472735342,3.376750101,23952.0,0.0,1579.0,14.5,2.856,,0.453,,,,,,,,N,N,1.04486
  8140 Hardersen (1981 EO15),2.732685042,0.069114772,,6.804035262,220.6328873,194.9732092,2.54381614,2.921553945,4.517441859,16432.0,0.0,1879.0,13.2,8.15,,0.08,,,,,,,,N,N,1.55516
  8141 Nikolaev (1982 SO4),2.390234705,0.291495822,,7.522174067,13.96904989,55.63076234,1.693491275,3.086978134,3.695464409,13517.0,0.0,1326.0,13.6,4.366,,0.243,,,,,,,,N,N,0.720282
  8142 Zolotov (1982 UR6),2.405359515,0.220971442,,3.04735228,46.63467242,313.4955197,1.873843755,2.936875274,3.730595806,14953.0,0.0,1842.0,13.7,4.024,,0.274,,,,,,,,N,N,0.871465
  8143 Nezval (1982 VN),2.433455031,0.199332795,,2.983095983,52.82060563,22.26562028,1.948387637,2.918522424,3.796148472,13346.0,0.0,1451.0,13.8,3.802,,0.405,,,,,,,,N,N,0.963663
  8144 Hiragagennai (1982 VY2),2.929962542,0.05324327,,3.019380075,123.0522687,348.1078895,2.773961755,3.08596333,5.015350677,13326.0,0.0,2161.0,13.2,6.612,,0.255,,,,,,,,N,N,1.79091
  8145 Valujki (1983 RY4),2.762119924,0.234609907,,8.80324248,261.2254966,104.405702,2.114099226,3.410140622,4.59062691,23855.0,0.0,1612.0,12.7,7.031,,0.326,,,,,,,,N,N,1.13283
  8146 Jimbell (1983 WG),2.806362008,0.218052806,,11.30286289,76.79775279,29.24246981,2.194426898,3.418297119,4.701362521,22215.0,0.0,1311.0,12.9,19.073,,0.034,5.3631,,,,,,,N,N,1.21864
  8147 Colemanhawkins (1984 SU3),2.642397237,0.311830984,,5.792548948,42.83235998,316.6899312,1.818415907,3.466378566,4.295417301,23451.0,0.0,1481.0,14.1,8.839,,0.037,,,,,,,,N,N,0.819887
  8148 Golding (1985 CR2),2.26317007,0.057110632,,0.567263679,280.4891477,189.8680623,2.133918996,2.392421144,3.40474028,20268.0,0.0,2613.0,14.0,3.814,,0.367,,,,,,,,N,N,1.15083
  8149 Ruff (1985 JN1),2.322888065,0.143085052,,6.587926897,81.33844373,170.1744859,1.990517505,2.655258625,3.540386093,24615.0,0.0,1766.0,13.4,4.091,,0.554,,,,,,,,N,N,0.976162
  8150 Kaluga (1985 QL4),3.199342401,0.124238198,,6.814726825,116.5211957,149.7533518,2.801861867,3.596822935,5.72267767,24844.0,0.0,2196.0,12.5,13.333,,0.157,,,,,,,,N,N,1.78808
  8151 Andranada (1986 PK6),2.246568037,0.160582098,,4.247016677,257.9224167,346.3093169,1.88580943,2.607326645,3.367344626,23497.0,0.0,2197.0,13.5,5.397,,0.207,,,,,,,,N,N,0.872685
  8152 Martinlee (1986 VY),2.358131827,0.222106664,,3.983176122,337.9676704,74.74338519,1.834375033,2.881888621,3.621265124,15795.0,0.0,1338.0,14.5,7.858,,0.064,6.38,,,,,,,N,N,0.849715
  8153 Gattacceca (1986 WO1),2.395035861,0.218846989,,2.339740971,13.6433202,16.77342455,1.870889474,2.919182249,3.706604367,13517.0,0.0,1341.0,14.5,4.928,,0.126,,,,,,,,N,N,0.87576
  8154 Stahl (1988 CQ7),2.307311061,0.139051235,,1.565409135,47.55365606,170.4047686,1.986476608,2.628145515,3.504833767,11380.0,0.0,1627.0,14.9,2.783,,0.274,,,,,,,,N,N,0.979096
  8155 Battaglini (1988 QA),2.669400732,0.215779799,,2.518829637,154.2504427,208.7068917,2.093397978,3.245403487,4.361429585,12748.0,0.0,1799.0,13.7,9.368,,0.069,,,,,,,,N,N,1.09046
  8156 Tsukada (1988 TR),2.697328414,0.099946792,,3.408320715,130.8546662,245.8984734,2.427739092,2.966917736,4.430053217,15555.0,0.0,2092.0,13.0,6.016,,0.293,,,,,,,,N,N,1.43055
  8157 (1988 XG2),2.802128235,0.195956636,,7.111918796,264.4848603,180.9935524,2.253032612,3.351223858,4.690727581,23361.0,0.0,1283.0,13.4,11.864,,0.066,,,,,,,,N,N,1.26923
  8158 Herder (1989 UH7),2.64654267,0.059409276,,3.102007471,195.4422052,116.5710683,2.489313485,2.803771854,4.305529338,10915.0,0.0,1757.0,13.9,5.078,,0.227,,,,,,,,N,N,1.47625
  8159 Fukuoka (1990 BE1),2.625763645,0.293865347,,12.4047212,125.4081783,279.0735351,1.854142699,3.39738459,4.254922447,12566.0,0.0,1825.0,13.0,6.753,,0.294,5.4,,,,,,,N,N,0.910278
  8160 (1990 MG),2.189988079,0.18685544,,3.609300806,88.67100374,218.7220964,1.780776893,2.599199265,3.240938787,22759.0,0.0,1914.0,14.1,,,,3.719,,,,,,,N,N,0.766825
  8161 Newman (1990 QP3),3.167599778,0.169027579,,2.536906479,96.89584321,253.4893956,2.632188057,3.7030115,5.637722018,25043.0,0.0,1527.0,13.4,10.505,,0.077,7.003,,,,,,,N,N,1.62677
  8162 (1990 SK11),2.258155889,0.109722325,,2.418514482,270.9612733,107.6536635,2.010385774,2.505926004,3.393431459,11468.0,0.0,2153.0,14.3,4.411,,0.208,2.224,,,,,,,N,N,1.01308
  8163 Ishizaki (1990 UF2),2.255899773,0.135040738,,6.905094683,205.3611896,338.6653256,1.951261403,2.560538143,3.388347181,14042.0,0.0,1797.0,14.0,4.957,,0.198,3.243,,,,,,,N,N,0.954769
  8164 Andreasdoppler (1990 UO3),2.272271019,0.087516616,,4.599413766,98.57274157,50.29902309,2.073409548,2.47113249,3.42529828,10431.0,0.0,1945.0,14.2,3.655,,0.364,6.175,,,,,,,N,N,1.08898
  8165 Gnadig (1990 WQ3),2.279468898,0.212999298,,7.588199035,101.5478264,177.6733993,1.793943624,2.764994173,3.441586652,23267.0,0.0,2140.0,13.5,4.972,,0.351,6.3,,,,,,,N,N,0.776953
  8166 Buczynski (1991 AH1),2.396202268,0.139194118,,1.172000285,266.9476148,255.7786956,2.062665006,2.72973953,3.709312428,10931.0,0.0,1356.0,14.6,3.651,,0.277,,,,,,,,N,N,1.07149
  8167 Ishii (1991 CM3),2.430592204,0.131271566,,4.558802971,127.3664367,299.1959567,2.111524559,2.749659848,3.7894515,24877.0,0.0,1988.0,13.4,5.549,,0.25,,,,,,,,N,N,1.12963
  8168 Rogerbourke (1991 FK1),2.393751419,0.289829525,,21.17498582,217.8904116,270.4234722,1.699971581,3.087531257,3.703623025,10406.0,0.0,1213.0,13.6,4.251,,0.355,,,,,,,,N,N,0.858552
  8169 Mirabeau (1991 PO2),3.152744471,0.115335279,,2.165077939,79.71827116,359.4703132,2.789121808,3.516367134,5.598109143,13828.0,0.0,1332.0,13.4,10.948,,0.086,,,,,,,,N,N,1.80461
  8170 (1991 PZ11),2.651376417,0.125568663,,11.60328112,304.9599019,284.1502455,2.318446626,2.984306208,4.3173304,10106.0,0.0,1620.0,12.9,6.901,,0.308,,,,,,,,N,N,1.34025
  8171 Stauffenberg (1991 RV3),3.064656392,0.062507044,,9.041796163,340.6015685,294.6298504,2.873093781,3.256219003,5.365137853,24865.0,0.0,1745.0,12.9,8.75,,0.133,,,,,,,,N,N,1.87139
  8172 (1991 RP15),3.069625797,0.151524352,,1.446478018,47.50680016,15.3465944,2.604502738,3.534748856,5.378192668,15831.0,0.0,1813.0,13.1,13.452,,0.062,,,,,,,,N,N,1.61737
  8173 (1991 RX23),3.017541708,0.040279007,,9.534737342,355.314679,47.63086817,2.895998123,3.139085293,5.241892673,13678.0,0.0,1568.0,13.3,8.059,,0.143,104.128,,,,,,,N,N,1.91006
  8174 (1991 SL2),3.175040345,0.141789172,,10.32974624,67.64089058,334.8345358,2.724854005,3.625226684,5.657597857,14204.0,0.0,1716.0,12.1,23.389,,0.037,,,,,,,,N,N,1.73785
  8175 Boerhaave (1991 VV5),3.00723532,0.04792588,,11.03510344,89.95766203,232.9414794,2.86311092,3.151359721,5.215060159,10515.0,0.0,1842.0,12.2,9.764,,0.294,,,,,,,,N,N,1.86292
  8176 (1991 WA),1.574912653,0.643120596,,39.60154654,66.54232826,241.8570296,0.56205389,2.587771416,1.976482214,10195.0,0.0,683.0,16.9,,,,7.111,,,,,Q,,Y,N,0.193285
  8177 (1992 BO),2.242360593,0.110177854,,4.759659051,19.38312702,213.9059265,1.995302114,2.489419071,3.357889349,24989.0,0.0,2117.0,13.8,4.681,,0.293,,,,,,,,N,N,0.986617
  8178 (1992 DQ10),2.321873736,0.190234243,,3.552079321,274.0233882,39.55149464,1.880173844,2.763573627,3.53806739,11889.0,0.0,1387.0,14.4,3.647,,0.304,,,,,,,,N,N,0.866912
  8179 (1992 EA7),2.380027969,0.160965318,,6.885206767,31.03092948,250.9085855,1.99692601,2.763129928,3.671819242,12570.0,0.0,1404.0,14.1,4.274,,0.243,,,,,,,,N,N,0.993006
  8180 (1992 PY2),2.627777849,0.105880253,,14.34981165,287.3975013,133.1841217,2.349548065,2.906007632,4.259819265,11112.0,0.0,1582.0,12.4,,,,13.014,,,,,,,N,N,1.38616
  8181 Rossini (1992 ST26),2.746134001,0.103433817,,5.122856087,278.5917614,127.8405538,2.462090879,3.030177122,4.550831863,14517.0,0.0,2228.0,13.0,10.518,,0.121,13.253,,,,,,,N,N,1.47552
  8182 Akita (1992 TX),2.877628232,0.08951912,,1.858025666,16.84965635,356.3388556,2.620025484,3.13523098,4.881577973,11578.0,0.0,2329.0,12.9,7.073,,0.294,,,,,,,,N,N,1.61948
  8183 (1992 UE3),2.853187143,0.07050552,,3.091343981,87.74829991,324.6449565,2.652021701,3.054352585,4.819517813,12916.0,0.0,1731.0,13.3,,,,1.97,,,,,,,N,N,1.66327
  8184 Luderic (1992 WL),3.022301239,0.047091358,,10.78504379,46.36106703,73.31459599,2.879976969,3.164625509,5.254299521,23577.0,0.0,1892.0,12.3,11.965,,0.149,,,,,,,,N,N,1.91975
  8185 (1992 WR2),2.857383815,0.018768309,,3.078795274,67.06031406,196.6636693,2.803755553,2.911012076,4.830155059,14410.0,0.0,2259.0,12.8,6.752,,0.322,,,,,,,,N,N,1.78777
  8186 (1992 WP3),3.05060121,0.124352192,,9.504565708,280.1975563,108.1445187,2.671252263,3.429950156,5.328271665,25273.0,0.0,1545.0,12.5,9.876,,0.199,,,,,,,,N,N,1.6954
  8187 Akiramisawa (1992 XL),2.986955973,0.122554163,,11.60929452,83.06131164,277.4684353,2.620892085,3.353019861,5.16239741,17358.0,0.0,1570.0,12.9,,,,5.815,,,,,,,N,N,1.64956
  8188 Okegaya (1992 YE3),3.155530325,0.134596619,,12.12663643,104.7990927,54.73300198,2.730806613,3.580254037,5.605530752,13024.0,0.0,2316.0,12.3,20.799,,0.059,,,,,,,,N,N,1.76288
  8189 Naruke (1992 YG3),3.139015209,0.155945189,,1.780868997,124.2254623,14.58550738,2.649500888,3.628529529,5.561581837,13720.0,0.0,1781.0,12.5,15.73,,0.086,8.91,,,,,,,N,N,1.66339
  8190 Bouguer (1993 ON9),2.209671119,0.121966675,,3.040380318,284.6723544,168.6506561,1.940164879,2.479177359,3.284729881,15361.0,0.0,1551.0,14.3,3.568,,0.318,6.842,,,,,,,N,N,0.957051
  8191 Mersenne (1993 OX9),2.26307989,0.110281061,,2.82673358,302.553507,109.9441855,2.013505039,2.512654742,3.404536782,14067.0,0.0,1644.0,14.8,2.89,,0.306,,,,,,,,N,N,1.02611
  8192 Tonucci (1993 RB),2.222575483,0.052155552,,8.297361196,337.4244712,161.7328682,2.106655831,2.338495134,3.313545826,21022.0,0.0,1145.0,15.3,,,,,,,,,,,N,N,1.12064
  8193 Ciaurro (1993 SF),2.261522254,0.110210377,,4.482617456,316.8086785,141.6955857,2.012279034,2.510765474,3.401022466,9367.0,0.0,813.0,15.9,,,,,,,,,,,N,N,1.03147
  8194 Satake (1993 SB1),2.341912681,0.028430635,,6.114200027,351.917119,285.4644524,2.275330618,2.408494744,3.583969042,24956.0,0.0,1924.0,13.3,6.704,,0.206,,,,,,,,N,N,1.26765
  8195 (1993 UC1),2.459189866,0.177858722,,12.386255,261.2866306,80.14854936,2.0218015,2.896578232,3.85652626,23288.0,0.0,1895.0,12.5,8.137,,0.204,7.8615,,,,,,,N,N,1.05548
  8196 (1993 UB3),2.361665523,0.086494698,,5.617878628,240.0834353,172.5858089,2.157393976,2.56593707,3.629407953,16020.0,0.0,1770.0,13.4,4.585,,0.441,,,,,,,,N,N,1.16812
  8197 Mizunohiroshi (1993 VX),2.78528997,0.143568309,,7.885259509,90.68142216,337.0046393,2.3854106,3.18516934,4.648510594,23432.0,0.0,1794.0,12.9,,,,,,,,,,,N,N,1.40174
  8198 (1993 VE2),2.574854856,0.189457091,,13.39509145,225.4462099,118.9124224,2.087030345,3.062679368,4.131781358,19918.0,0.0,1049.0,13.9,,,,,,,,,,,N,N,1.11733
  8199 Takagitakeo (1993 XR),2.587912077,0.175647818,,12.66226408,78.44591133,209.7186664,2.133350967,3.042473188,4.16324988,9221.0,0.0,1511.0,13.6,,,,,,,,,,,N,N,1.1256
  8200 Souten (1994 AY1),2.622461625,0.125882293,,1.605473697,156.953629,296.292773,2.292340143,2.952583108,4.246898827,9719.0,0.0,1950.0,13.7,7.611,,0.092,,,,,,,,N,N,1.30965
  8201 (1994 AH2),2.53724042,0.706977879,,9.553656003,164.1054989,25.13314306,0.743467569,4.33101327,4.041574924,13805.0,0.0,773.0,15.7,1.859,,0.154,23.949,,,,,O,,Y,N,0.101523
  8202 Gooley (1994 CX2),2.916480998,0.075226864,,3.079533067,118.7457192,73.76849624,2.697083279,3.135878718,4.980775064,22001.0,0.0,1707.0,12.8,6.539,,0.377,9.514,,,,,,,N,N,1.699
  8203 Jogolehmann (1994 CP10),3.150233209,0.12109724,,5.061415064,354.9447381,329.046021,2.768748662,3.531717756,5.591421864,16447.0,0.0,1473.0,13.1,14.423,,0.059,,,,,,,,N,N,1.75748
  8204 Takabatake (1994 GC1),3.098956549,0.11303843,,2.417317968,85.01873668,85.29627977,2.748655367,3.44925773,5.455460714,15293.0,0.0,1968.0,12.9,13.637,,0.068,,,,,,,,N,N,1.75646
  8205 Van Dijck (1994 PE10),3.181206578,0.159889136,,1.859365725,141.2249429,351.7920354,2.672566207,3.68984695,5.674087256,10785.0,0.0,1801.0,12.9,,,,,,,,,,,N,N,1.68735
  8206 Masayuki (1994 WK1),2.181619884,0.046297359,,1.467993055,287.3496039,73.44385081,2.080616645,2.282623123,3.222380548,25484.0,0.0,1809.0,14.4,,,,,,,,,,,N,N,1.07613
  8207 Suminao (1994 YS1),2.194879713,0.176047401,,6.686542184,74.15229434,294.485055,1.808476843,2.581282582,3.25180346,11568.0,0.0,1182.0,14.6,2.8,,0.326,,,,,,,,N,N,0.819779
  8208 Volta (1995 DL2),2.542946573,0.246129648,,13.8087575,96.89152207,217.3481619,1.917052028,3.168841119,4.0552166,11286.0,0.0,1803.0,13.9,9.254,,0.062,,,,,,,,N,N,0.919628
  8209 Toscanelli (1995 DM2),2.6092819,0.164379607,,10.01236667,72.60755415,189.0746024,2.180369166,3.038194635,4.21492358,9214.0,0.0,1780.0,13.3,,,,3.618,,,,,,,N,N,1.16528
  8210 NANTEN (1995 EH),2.465299278,0.09391428,,7.13117973,13.63183237,212.9205535,2.23377247,2.696826086,3.870906445,17201.0,0.0,1479.0,13.8,5.46,,0.311,,,,,,,,N,N,1.22884
  8211 (1995 EB1),2.370698357,0.197091333,,3.131410785,116.7472922,303.5488373,1.903454257,2.837942456,3.650250341,16055.0,0.0,1641.0,14.0,4.816,,0.23,,,,,,,,N,N,0.91799
  8212 Naoshigetani (1995 EF1),2.384957712,0.150680677,,2.978090425,50.58696528,92.08080222,2.025590669,2.744324755,3.683233285,22489.0,0.0,1971.0,13.6,4.517,,0.26,8.69,,,,,,,N,N,1.04125
  8213 (1995 FE),2.383095988,0.214611217,,24.655248,6.793917119,134.1013756,1.871656858,2.894535118,3.678921369,21513.0,0.0,1308.0,13.6,4.589,,0.309,2.911,,,,,,,N,N,0.933476
  8214 Mirellalilli (1995 FH),2.640225777,0.053251326,,14.34005697,250.9546318,1.003849847,2.499630253,2.7808213,4.290123579,13533.0,0.0,1635.0,13.1,,,,,,,,,,,N,N,1.48506
  8215 Zanonato (1995 FZ),2.351084014,0.083653262,,2.199174911,60.91814023,161.9973386,2.154408166,2.547759862,3.6050428,15287.0,0.0,1599.0,14.2,3.616,,0.31,,,,,,,,N,N,1.1456
  8216 Melosh (1995 FX14),2.557721122,0.220617813,,4.258362664,76.28105224,269.9743539,1.993442281,3.121999962,4.090609166,9739.0,0.0,996.0,14.8,,,,,,,,,,,N,N,0.991101
  8217 Dominikhasek (1995 HC),2.249932112,0.175047202,,2.371023641,179.6341901,134.9050508,1.856087792,2.643776433,3.374910993,25375.0,0.0,1589.0,14.9,,,,6.91,,,,,,,N,N,0.842409
  8218 Hosty (1996 JH),2.316936857,0.159464089,,3.274038154,215.1601293,108.737602,1.947468633,2.686405081,3.526789178,17482.0,0.0,1957.0,14.2,2.225,,0.62,,,,,,,,N,N,0.937506
  8219 (1996 JL),2.781180117,0.164560406,,8.969595441,208.4731684,176.6020341,2.323507987,3.238852246,4.638225679,16401.0,0.0,2035.0,12.5,8.148,,0.184,,,,,,,,N,N,1.32695
  8220 Nanyou (1996 JD1),2.264201239,0.133599301,,3.72878097,165.0378598,122.3429114,1.961705536,2.566696942,3.4070675,11006.0,0.0,1618.0,14.7,2.592,,0.417,,,,,,,,N,N,0.947848
  8221 La Condamine (1996 NA4),2.892943217,0.073383776,,1.748868891,182.5195435,152.6824617,2.680648119,3.105238314,4.920600045,10143.0,0.0,1729.0,13.4,6.105,,0.227,,,,,,,,N,N,1.66993
  8222 Gellner (1996 OX),2.207441896,0.139404284,,4.312367107,162.7734197,131.0991577,1.899715039,2.515168753,3.279760444,10521.0,0.0,1907.0,14.5,,,,,,,,,,,N,N,0.886429
  8223 Bradshaw (1996 PD),2.736071404,0.226418189,,9.506549865,117.1032924,226.2494517,2.116575071,3.355567737,4.525841527,9830.0,0.0,1613.0,13.5,9.237,,0.116,9.408,,,,,,,N,N,1.11968
  8224 Fultonwright (1996 PE),2.798644552,0.160787707,,4.342824011,107.3477389,238.8489989,2.348656911,3.248632193,4.681982839,9332.0,0.0,1242.0,14.1,5.287,,0.132,,,,,,,,N,N,1.3441
  8225 Emerson (1996 QC),2.977049943,0.240436301,,1.552254971,136.7628949,201.7369997,2.261259067,3.692840819,5.13673762,13690.0,0.0,1462.0,14.1,7.067,,0.098,5.206,,,,,,,N,N,1.25147
  8226 (1996 TF7),3.011152818,0.108407273,,10.07104506,189.0889931,196.7721536,2.684721953,3.337583684,5.225253894,15043.0,0.0,2201.0,12.0,12.152,,0.228,,,,,,,,N,N,1.68904
  8227 (1996 VD4),3.208489446,0.12903976,,1.922702618,80.18091493,230.7610518,2.794466739,3.622512153,5.747237242,15431.0,0.0,1991.0,12.9,12.486,,0.071,,,,,,,,N,N,1.77979
  8228 (1996 YB2),2.574526659,0.186922113,,12.29337837,172.1187496,231.5424539,2.093290695,3.055762623,4.130991412,23160.0,0.0,1926.0,12.6,8.254,,0.312,8.353,,,,,,,N,N,1.12296
  8229 Kozelsky (1996 YU2),3.08480392,0.201880623,,13.60629726,186.2915563,189.4695563,2.462041783,3.707566058,5.41813159,14456.0,0.0,1663.0,13.1,13.324,,0.099,,,,,,,,N,N,1.46311
  8230 Perona (1997 TW16),2.235362667,0.233032484,,2.51457113,267.7624453,339.3333995,1.714450553,2.756274782,3.342182743,14095.0,0.0,1501.0,15.0,,,,,,,,,,,N,N,0.700884
  8231 Tetsujiyamada (1997 TX17),2.853719564,0.011545723,,2.975830543,63.57964682,273.6212698,2.820771308,2.886667819,4.8208669,16185.0,0.0,1930.0,12.9,7.316,,0.25,,,,,,,,N,N,1.81055
  8232 Akiramizuno (1997 UW3),2.413563801,0.149515491,,2.864777184,8.761567304,54.27743446,2.052698626,2.774428977,3.749698748,14418.0,0.0,990.0,15.1,5.287,,0.076,,,,,,,,N,N,1.06698
  8233 Asada (1997 VZ2),2.37829377,0.181523936,,5.671070465,34.03732549,105.6810774,1.946576523,2.810011016,3.667806784,15996.0,0.0,1859.0,14.0,10.237,,0.05,,,,,,,,N,N,0.969009
